candidate_id,username,name,email,phone,age,field_of_study,education_level,cgpa,skills,experience_months,resume_path,registration_date,preferred_locations,district_type,social_category,gender,past_participation
CAND_1ACF6B88,34252537,"Summary
Outgoing",34252537@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Leadership, Marketing, Sales, Operations, Consulting, REST",120,data\CHEF\34252537.pdf,2025-09-07 23:53:51,,,,,
CAND_FA6B643F,34452806,"Executive Profile
Restaurant Professional Executive Chef",34452806@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Leadership, Sales, Operations, Communication, REST",0,data\CHEF\34452806.pdf,2025-09-07 23:53:52,,,,,
CAND_C3EF9A22,35157762,"Summary
Outgoing Gourmet Chef",35157762@email.com,,,APPAREL,Master's,2.0,"Go, AI, Project Management, Leadership, Sales, Operations, REST",6,data\CHEF\35157762.pdf,2025-09-07 23:53:54,,,,,
CAND_71016D51,35468363,Executive Profile,35468363@email.com,,,CHEF,Bachelor's,7.5,"AI, Operations, REST",120,data\CHEF\35468363.pdf,2025-09-07 23:53:54,,,,,
CAND_5EB4F3E0,36366044,"Summary
Seeking",36366044@email.com,,,BUSINESS-DEVELOPMENT,Master's,9.75,"Go, Spring, AI, Leadership, Marketing, Sales, Business Development, Communication, REST",6,data\CHEF\36366044.pdf,2025-09-07 23:53:56,,,,,
CAND_20145E14,37231163,"Summary
Reliable",37231163@email.com,,,BPO,Bachelor's,7.5,"AI, Leadership, Accounting, Operations, REST",6,data\CHEF\37231163.pdf,2025-09-07 23:53:57,,,,,
CAND_56437116,38309905,"Summary
Experienced",38309905@email.com,,,CHEF,Bachelor's,7.5,"Go, AWS, AI, Sales",12,data\CHEF\38309905.pdf,2025-09-07 23:53:58,,,,,
CAND_6E38C62E,47317494,"Highlights
Microsoft Word",47317494@email.com,,,ACCOUNTANT,Bachelor's,9.6,"AI, Finance",0,data\CHEF\47317494.pdf,2025-09-07 23:53:59,,,,,
CAND_914C81B5,47603843,Summary,47603843@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Java, JavaScript, Go, HTML, CSS, AI, Finance, Accounting, Photoshop, API",0,data\CHEF\47603843.pdf,2025-09-07 23:54:00,,,,,
CAND_77A03342,47729453,"Summary
To",47729453@email.com,,,CHEF,Bachelor's,7.5,"AWS, AI, Operations, API",0,data\CHEF\47729453.pdf,2025-09-07 23:54:01,,,,,
CAND_101D535C,48580330,Summary,48580330@email.com,,,CHEF,Bachelor's,2.5,"Go, AI, REST",0,data\CHEF\48580330.pdf,2025-09-07 23:54:02,,,,,
CAND_59EA00CB,51554903,"Executive Profile
An",51554903@email.com,,,CONSULTANT,Bachelor's,2.0,"Go, AI, Strategy, Research, Communication, API, REST, Networking, IoT",6,data\CHEF\51554903.pdf,2025-09-07 23:54:04,,,,,
CAND_6B39FC33,53265899,"Summary
Dynamic",53265899@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Leadership, Sales, Operations, REST",6,data\CHEF\53265899.pdf,2025-09-07 23:54:06,,,,,
CAND_1DB11AEA,57262959,"Summary
Seeking",57262959@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Leadership, Marketing, Sales, Communication",12,data\CHEF\57262959.pdf,2025-09-07 23:54:07,,,,,
CAND_EDA28911,61322296,Executive Profile,61322296@email.com,,,CHEF,Bachelor's,8.0,"Go, AI, Sales, REST",12,data\CHEF\61322296.pdf,2025-09-07 23:54:09,,,,,
CAND_61A3CC11,62555739,Professional Summary,62555739@email.com,,,APPAREL,Bachelor's,2.0,"Go, React, AI, Sales, Communication, Teamwork, Illustrator",96,data\CHEF\62555739.pdf,2025-09-07 23:54:11,,,,,
CAND_5E2A4FFE,65373280,"Summary
Motivated Executive Chef",65373280@email.com,,,BPO,Bachelor's,7.5,"AWS, AI, Leadership, Sales, Operations, Communication, REST",12,data\CHEF\65373280.pdf,2025-09-07 23:54:15,,,,,
CAND_B8B4D120,68338341,"Summary
Proven",68338341@email.com,,,BPO,Bachelor's,7.5,"Go, AWS, AI, Sales, Operations, Communication, REST",6,data\CHEF\68338341.pdf,2025-09-07 23:54:16,,,,,
CAND_4376E2E4,74522938,"Professional Summary
Executive Chef",74522938@email.com,,,APPAREL,Master's,2.0,"PHP, Go, HTML, AI, Operations, API, REST",12,data\CHEF\74522938.pdf,2025-09-07 23:54:18,,,,,
CAND_5EEF872E,81373857,"Summary
Mature",81373857@email.com,2009 - 2011,,INFORMATION-TECHNOLOGY,Bachelor's,2.0,"Go, AI, Marketing, REST",0,data\CHEF\81373857.pdf,2025-09-07 23:54:19,,,,,
CAND_7E127385,86551046,"Summary
Chef",86551046@email.com,,,CHEF,Bachelor's,7.5,"Go, AI, Leadership, Sales, Operations, Consulting, REST, IoT",0,data\CHEF\86551046.pdf,2025-09-07 23:54:20,,,,,
CAND_D51F3DD3,91072502,"Executive Profile
Creative",91072502@email.com,,,DESIGNER,Bachelor's,7.5,"Go, AI, Leadership, Operations, REST",12,data\CHEF\91072502.pdf,2025-09-07 23:54:21,,,,,
CAND_15030E12,91268638,"Summary
Talented",91268638@email.com,,,CHEF,Bachelor's,2.0,"Go, AI, Operations, API, REST",12,data\CHEF\91268638.pdf,2025-09-07 23:54:23,,,,,
CAND_9F6FE53C,91591026,"Professional Summary
To",91591026@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,10.0,"Go, AI, Marketing, Sales, Operations, REST",0,data\CHEF\91591026.pdf,2025-09-07 23:54:25,,,,,
CAND_26FEFF60,92122785,"Professional Summary
To",92122785@email.com,,,Management,Master's,7.5,"Go, Spring, AI, Sales, Operations, REST",0,data\CHEF\92122785.pdf,2025-09-07 23:54:26,,,,,
CAND_02D1B713,92985983,"Summary
Executive",92985983@email.com,,,ADVOCATE,Bachelor's,2.0,"AWS, AI, Marketing, Sales, Operations, REST",6,data\CHEF\92985983.pdf,2025-09-07 23:54:27,,,,,
CAND_A877EB45,94047639,Summary,94047639@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Leadership, Marketing, Sales, Operations, Communication, API, REST",120,data\CHEF\94047639.pdf,2025-09-07 23:54:30,,,,,
CAND_D2AD2E93,10041713,Summary,10041713@email.com,2006-12-31,,BUSINESS-DEVELOPMENT,Bachelor's,1.8,"Go, SQL, AI, Marketing, Sales, Operations, Consulting, Communication, API, Networking",12,data\CONSTRUCTION\10041713.pdf,2025-09-07 23:54:31,,,,,
CAND_3EC9A637,10100240,"Professional Summary
Former",10100240@email.com,,,CONSTRUCTION,Master's,2.0,"AWS, AI, Leadership, Communication, REST",12,data\CONSTRUCTION\10100240.pdf,2025-09-07 23:54:33,,,,,
CAND_03DB28C0,10149490,Summary,10149490@email.com,,,CONSULTANT,Bachelor's,2.0,"Go, AI, Leadership, Strategy, Operations, Communication, API",12,data\CONSTRUCTION\10149490.pdf,2025-09-07 23:54:35,,,,,
CAND_D0ECEC30,10176013,"Summary
Energetic Construction Manager",10176013@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Project Management, Marketing, Sales, Operations, Communication, API, SEO",12,data\CONSTRUCTION\10176013.pdf,2025-09-07 23:54:38,,,,,
CAND_A35E8DAF,10281555,Summary,10281555@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Marketing, Sales, Operations, Communication, Teamwork, API, Networking",12,data\CONSTRUCTION\10281555.pdf,2025-09-07 23:54:39,,,,,
CAND_2E613F02,10734870,"Summary
The",10734870@email.com,,,CONSTRUCTION,Bachelor's,2.0,"Go, React, AWS, AI, Leadership, Sales, Communication",0,data\CONSTRUCTION\10734870.pdf,2025-09-07 23:54:41,,,,,
CAND_1FFE77BC,10820510,Summary,10820510@email.com,,,CONSTRUCTION,Bachelor's,8.1,"Go, AWS, AI, Sales, Operations, API",6,data\CONSTRUCTION\10820510.pdf,2025-09-07 23:54:42,,,,,
CAND_003E59CC,11393213,"Professional Summary
Reliable Construction",11393213@email.com,,,CONSTRUCTION,Bachelor's,2.0,"AWS, AI, Operations, Communication",6,data\CONSTRUCTION\11393213.pdf,2025-09-07 23:54:43,,,,,
CAND_3ED44C05,11650031,"Career Objective
An",11650031@email.com,,,BPO,Bachelor's,2.0,"AI, Leadership, Operations, API",0,data\CONSTRUCTION\11650031.pdf,2025-09-07 23:54:44,,,,,
CAND_8EF9D013,12212468,"Summary
Highly",12212468@email.com,,,PUBLIC-RELATIONS,Master's,7.5,"Go, AI, Project Management, Strategy, Operations, Communication",120,data\CONSTRUCTION\12212468.pdf,2025-09-07 23:54:46,,,,,
CAND_D7A54C7D,12491898,"Work History
Company Name",12491898@email.com,(1-888-567-8688,,ACCOUNTANT,Master's,7.5,"Go, AWS, AI, Leadership, Finance, Operations, Communication, REST",12,data\CONSTRUCTION\12491898.pdf,2025-09-07 23:54:51,,,,,
CAND_D1CD69AB,12654876,"Summary
Thirty",12654876@email.com,,,CONSULTANT,Master's,7.5,"Go, AI, Leadership, Strategy, Operations, Consulting, Research, Communication, API",12,data\CONSTRUCTION\12654876.pdf,2025-09-07 23:54:53,,,,,
CAND_B81318FD,12666174,"Summary
Mr",12666174@email.com,,,CONSTRUCTION,Bachelor's,2.0,"Go, CSS, AI, Project Management, API",12,data\CONSTRUCTION\12666174.pdf,2025-09-07 23:54:54,,,,,
CAND_069DEEB4,12693146,"Summary
Energetic Construction Manager",12693146@email.com,,,CONSTRUCTION,Bachelor's,2.0,"Go, AI, Project Management, Marketing, Teamwork, SEO",12,data\CONSTRUCTION\12693146.pdf,2025-09-07 23:54:57,,,,,
CAND_69911E21,12695537,"Profile
Detail",12695537@email.com,,,Science,PhD,7.5,"React, Spring, AI, Leadership, Operations, Research, Communication",0,data\CONSTRUCTION\12695537.pdf,2025-09-07 23:55:00,,,,,
CAND_8873B0A7,12826414,"Executive Profile
Innovative",12826414@email.com,,,ADVOCATE,Master's,2.0,"Go, AWS, AI, Project Management, Leadership, Sales, Business Development, Operations, Communication, API, REST, SEO",12,data\CONSTRUCTION\12826414.pdf,2025-09-07 23:55:04,,,,,
CAND_3AB5D417,12839152,"Professional Summary
Motivated Construction Manager",12839152@email.com,,,CONSTRUCTION,Bachelor's,7.5,"Go, Git, AI, Project Management, Accounting, Operations, Communication, Sketch, API, REST, SEO",12,data\CONSTRUCTION\12839152.pdf,2025-09-07 23:55:09,,,,,
CAND_33DF2D05,12890045,Summary,12890045@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AWS, AI, Leadership, Marketing, Sales, Accounting, Operations, Communication, SEO",12,data\CONSTRUCTION\12890045.pdf,2025-09-07 23:55:11,,,,,
CAND_66F16215,13907230,"Objective
Dedicated",13907230@email.com,,,CONSTRUCTION,Bachelor's,7.5,"AI, Communication",0,data\CONSTRUCTION\13907230.pdf,2025-09-07 23:55:12,,,,,
CAND_04EAEB80,14585273,"Summary
Dedicated",14585273@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Marketing, Sales, Finance, Operations, API",12,data\CONSTRUCTION\14585273.pdf,2025-09-07 23:55:15,,,,,
CAND_D3200B79,14849103,"Summary
Be",14849103@email.com,,,ACCOUNTANT,Master's,7.5,"AWS, AI, Project Management, Leadership, Strategy, Finance, Operations, Analytics, Communication, API, REST",12,data\CONSTRUCTION\14849103.pdf,2025-09-07 23:55:18,,,,,
CAND_62E2222B,14900898,"Summary
Energetic Construction Manager",14900898@email.com,,,CONSTRUCTION,Bachelor's,2.5,"Go, AWS, AI, Leadership, Communication, API",12,data\CONSTRUCTION\14900898.pdf,2025-09-07 23:55:20,,,,,
CAND_C870C32A,15564893,"Summary
Hardworking",15564893@email.com,,,CONSTRUCTION,Master's,2.0,"Go, AWS, AI, Leadership, Communication, REST, Networking",6,data\CONSTRUCTION\15564893.pdf,2025-09-07 23:55:23,,,,,
CAND_4208F780,15721849,"Summary
Financial Planning",15721849@email.com,,,ACCOUNTANT,Master's,7.5,"Go, AWS, AI, Project Management, Leadership, Marketing, Business Development, Accounting, Operations, Communication, API, SEO",12,data\CONSTRUCTION\15721849.pdf,2025-09-07 23:55:27,,,,,
CAND_581AC9A2,16203589,"Summary
Experienced Project Manager",16203589@email.com,,,DESIGNER,Bachelor's,7.5,"Go, Angular, AI, Leadership, Operations, Communication, Sketch, REST",12,data\CONSTRUCTION\16203589.pdf,2025-09-07 23:55:31,,,,,
CAND_284F98DA,16353584,"Summary
Looking",16353584@email.com,20.04.1964,,CONSTRUCTION,Bachelor's,2.0,"Go, AI, Leadership, Operations, REST",120,data\CONSTRUCTION\16353584.pdf,2025-09-07 23:55:34,,,,,
CAND_6AFA0684,16378091,"Summary
Experience",16378091@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Leadership, Sales, Operations, Research, REST",0,data\CONSTRUCTION\16378091.pdf,2025-09-07 23:55:36,,,,,
CAND_525DF964,16626724,"Summary
Seasoned Design",16626724@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,7.5,"Go, AI, Project Management, Research, REST",12,data\CONSTRUCTION\16626724.pdf,2025-09-07 23:55:37,,,,,
CAND_07E1D481,16924279,"Profile
To",16924279@email.com,,,PUBLIC-RELATIONS,Master's,2.125,"Go, Git, AI, Operations, Communication, API",6,data\CONSTRUCTION\16924279.pdf,2025-09-07 23:55:41,,,,,
CAND_1BC50971,17252448,Professional Summary,17252448@email.com,,,CONSTRUCTION,Master's,7.5,"Go, AI, Project Management, Leadership, Operations, REST",12,data\CONSTRUCTION\17252448.pdf,2025-09-07 23:55:44,,,,,
CAND_AFF1612F,17342969,"Executive Profile
Visionary Operations Executive",17342969@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,9.0,"Go, AI, Project Management, Leadership, Strategy, Sales, Operations, Communication, API, REST",12,data\CONSTRUCTION\17342969.pdf,2025-09-07 23:55:55,,,,,
CAND_9E10FE02,17570634,"Summary
Tech",17570634@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Strategy, Marketing, Sales, Operations, Communication, REST, Networking",12,data\CONSTRUCTION\17570634.pdf,2025-09-07 23:55:58,,,,,
CAND_26732188,18472240,Experience,18472240@email.com,,,CONSTRUCTION,Bachelor's,2.0,AI,0,data\CONSTRUCTION\18472240.pdf,2025-09-07 23:55:59,,,,,
CAND_1C80E3EC,18882984,"Summary
To",18882984@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Leadership, Marketing, Sales, Accounting, Operations, Communication",120,data\CONSTRUCTION\18882984.pdf,2025-09-07 23:56:03,,,,,
CAND_DCD8F687,19364677,"Summary
Having",19364677@email.com,,,Management,Master's,7.5,"Go, AWS, AI, Project Management, Leadership, Business Development, SEO",12,data\CONSTRUCTION\19364677.pdf,2025-09-07 23:56:06,,,,,
CAND_6D45CC28,19471144,"Professional Summary
Demonstrated",19471144@email.com,1995 - 1996,,PUBLIC-RELATIONS,Master's,10.0,"Go, AI, Operations, SEO",12,data\CONSTRUCTION\19471144.pdf,2025-09-07 23:56:09,,,,,
CAND_A1D0DF6A,19928941,Summary,19928941@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Marketing, Sales, Operations, API",0,data\CONSTRUCTION\19928941.pdf,2025-09-07 23:56:11,,,,,
CAND_240FFC5F,20565849,"Summary
Carpenter Foreman Position",20565849@email.com,,,CONSTRUCTION,Bachelor's,7.5,"AI, Sketch",6,data\CONSTRUCTION\20565849.pdf,2025-09-07 23:56:13,,,,,
CAND_7BBD5600,20681037,"Summary
Dedicated Customer Service Representative",20681037@email.com,,,CONSTRUCTION,Bachelor's,2.0,"Go, AI, Sales, Research, Communication",0,data\CONSTRUCTION\20681037.pdf,2025-09-07 23:56:14,,,,,
CAND_31CFA37F,21363048,"Executive Profile
As",21363048@email.com,,,Management,Master's,7.5,"Go, Spring, AI, Project Management, Leadership, Operations, Consulting, Communication, REST",120,data\CONSTRUCTION\21363048.pdf,2025-09-07 23:56:17,,,,,
CAND_F4B40DFC,21567392,"Professional Summary
Motivated Construction Manager",21567392@email.com,,,CONSTRUCTION,Bachelor's,7.5,"Git, AI, Project Management, Operations, Communication, REST, SEO",12,data\CONSTRUCTION\21567392.pdf,2025-09-07 23:56:21,,,,,
CAND_FF84EA66,21586858,"Summary
Construction Manager",21586858@email.com,2000 - 2008,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, Spring, AI, Project Management, Marketing, Sales, Operations, SEO",12,data\CONSTRUCTION\21586858.pdf,2025-09-07 23:56:25,,,,,
CAND_6074BE1F,21782152,"Summary
Resourceful",21782152@email.com,,,ADVOCATE,Bachelor's,7.5,"Go, Spring, AWS, AI, Marketing, Sales, Operations, Communication",6,data\CONSTRUCTION\21782152.pdf,2025-09-07 23:56:28,,,,,
CAND_F1874936,22019500,Executive Summary,22019500@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Marketing, Operations, Communication, API, REST",12,data\CONSTRUCTION\22019500.pdf,2025-09-07 23:56:32,,,,,
CAND_051D5257,22546476,"Summary
Safety Manager",22546476@email.com,,,Management,Master's,2.0,"AI, Leadership, Operations, Sketch, REST",12,data\CONSTRUCTION\22546476.pdf,2025-09-07 23:56:35,,,,,
CAND_2E0F48E3,22718826,"Summary
Detail",22718826@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Marketing, Sales, Operations, SEO",12,data\CONSTRUCTION\22718826.pdf,2025-09-07 23:56:38,,,,,
CAND_86E2D10C,22894544,Professional Summary,22894544@email.com,,,HR,Bachelor's,8.25,"Go, AI, Communication, REST",6,data\CONSTRUCTION\22894544.pdf,2025-09-07 23:56:40,,,,,
CAND_4060047F,22965804,"Highlights
Highly Motivated",22965804@email.com,,,CONSTRUCTION,Bachelor's,7.5,"Go, AI",0,data\CONSTRUCTION\22965804.pdf,2025-09-07 23:56:41,,,,,
CAND_B1712D0B,22983516,"Experience
Laboer Floor Construction Worker",22983516@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Strategy, Marketing, Sales, Operations, Research, Communication, Sketch, API, REST, Networking, SEO",12,data\CONSTRUCTION\22983516.pdf,2025-09-07 23:56:45,,,,,
CAND_125EC4D2,23818675,Summary,23818675@email.com,,,Engineering,Bachelor's,7.5,"Go, AI, Project Management, Operations, Communication, SEO",12,data\CONSTRUCTION\23818675.pdf,2025-09-07 23:56:50,,,,,
CAND_0C5E255C,24361598,"Professional Summary
Confident Assistant Project Manager",24361598@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Marketing, Communication, SEO",12,data\CONSTRUCTION\24361598.pdf,2025-09-07 23:56:54,,,,,
CAND_9D168529,24740005,"Professional Summary
Experienced",24740005@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Marketing, Sales, Business Development, Finance, Operations, Communication, Networking, SEO",12,data\CONSTRUCTION\24740005.pdf,2025-09-07 23:56:56,,,,,
CAND_8D57E81A,24770846,"Summary
With",24770846@email.com,,,CONSTRUCTION,Bachelor's,10.0,"Go, AI, Communication",0,data\CONSTRUCTION\24770846.pdf,2025-09-07 23:56:57,,,,,
CAND_D6BDE33E,24953126,"Summary
Dependable",24953126@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,2.0,"Go, AI, Project Management, Communication, REST",120,data\CONSTRUCTION\24953126.pdf,2025-09-07 23:56:59,,,,,
CAND_7401ADD9,25098739,Summary,25098739@email.com,,,CONSTRUCTION,Bachelor's,7.5,"AI, Communication",0,data\CONSTRUCTION\25098739.pdf,2025-09-07 23:57:00,,,,,
CAND_33718A12,25187733,"Summary
Seeking",25187733@email.com,,,ACCOUNTANT,Master's,2.0,"Go, AI, Project Management, Leadership, Marketing, Sales, Finance, Accounting, Operations, Consulting, API",12,data\CONSTRUCTION\25187733.pdf,2025-09-07 23:57:03,,,,,
CAND_D91AFB50,25224998,"Summary
Experienced Construction Equipment Operator",25224998@email.com,,,ADVOCATE,Master's,2.0,"AI, Strategy, Operations",12,data\CONSTRUCTION\25224998.pdf,2025-09-07 23:57:05,,,,,
CAND_11B7CB44,25656981,"Summary
Technical",25656981@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Marketing, Sales, Operations, Research, Communication, REST",12,data\CONSTRUCTION\25656981.pdf,2025-09-07 23:57:06,,,,,
CAND_59BF59D2,26091595,"Summary
Dedicated",26091595@email.com,,,CONSULTANT,Bachelor's,2.0,"Go, AI, Project Management, Consulting, Communication, API",12,data\CONSTRUCTION\26091595.pdf,2025-09-07 23:57:08,,,,,
CAND_639C6FA6,26509539,"Summary
Detail",26509539@email.com,,,ADVOCATE,Bachelor's,7.5,"Go, AI, Project Management, Operations, Photoshop, API, Networking",6,data\CONSTRUCTION\26509539.pdf,2025-09-07 23:57:09,,,,,
CAND_05D60368,27066370,"Professional Profile
Skilled Project Coordinator",27066370@email.com,,,CONSTRUCTION,Bachelor's,7.5,"AI, Operations, SEO",6,data\CONSTRUCTION\27066370.pdf,2025-09-07 23:57:10,,,,,
CAND_9E5F1BC6,27187994,"Education
Glencoe High School",27187994@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,2.0,"Go, AI, API",0,data\CONSTRUCTION\27187994.pdf,2025-09-07 23:57:11,,,,,
CAND_EA916E77,27243670,"Summary
To",27243670@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AWS, AI, Project Management, Leadership, Marketing, Sales, Finance, Operations, Research, Communication, REST",12,data\CONSTRUCTION\27243670.pdf,2025-09-07 23:57:13,,,,,
CAND_252820EB,27246366,"Senior Construction Manager
Summary
Schedule",27246366@email.com,,,CONSTRUCTION,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Marketing, SEO",12,data\CONSTRUCTION\27246366.pdf,2025-09-07 23:57:15,,,,,
CAND_62AF839F,27835351,"Summary
Hardworking Maintenance",27835351@email.com,,,CONSTRUCTION,Bachelor's,7.5,"Go, AWS, AI, Operations",12,data\CONSTRUCTION\27835351.pdf,2025-09-07 23:57:17,,,,,
CAND_A5D207EA,28756444,"Summary
Is",28756444@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Leadership, Sales, Operations, Communication",12,data\CONSTRUCTION\28756444.pdf,2025-09-07 23:57:19,,,,,
CAND_12990C40,28803888,"Professional Summary
Mechanical",28803888@email.com,,,CONSTRUCTION,Bachelor's,2.5,"Go, AI",6,data\CONSTRUCTION\28803888.pdf,2025-09-07 23:57:21,,,,,
CAND_E729CF89,28815362,"Profile
Civil Engineer Quality Control Project Manager Process Improvements Safety Compliance Testing",28815362@email.com,,,ADVOCATE,Master's,9.0,"Go, AWS, Linux, AI, Project Management, Leadership, Photoshop, REST",12,data\CONSTRUCTION\28815362.pdf,2025-09-07 23:57:23,,,,,
CAND_2D1DF23E,28942221,"Professional Summary
Core Qualifications
Experience",28942221@email.com,,,ADVOCATE,Master's,7.5,"Go, AWS, AI, Operations, Communication, REST",6,data\CONSTRUCTION\28942221.pdf,2025-09-07 23:57:24,,,,,
CAND_E99B82F7,28949406,Summary,28949406@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"C++, Go, AI, Marketing, Sales",0,data\CONSTRUCTION\28949406.pdf,2025-09-07 23:57:26,,,,,
CAND_8DEE88D6,29061628,Accomplishments,29061628@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,2.5,AI,0,data\CONSTRUCTION\29061628.pdf,2025-09-07 23:57:27,,,,,
CAND_ECCF62A7,29087505,"Career Overview
Highly",29087505@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Strategy, Analytics, Networking",12,data\CONSTRUCTION\29087505.pdf,2025-09-07 23:57:28,,,,,
CAND_2C3DD512,29193505,"Summary
Excellent",29193505@email.com,,,BPO,Bachelor's,2.0,"Go, CSS, AI, Project Management, Marketing, Operations, SEO",12,data\CONSTRUCTION\29193505.pdf,2025-09-07 23:57:30,,,,,
CAND_EC1703FF,29483501,Executive Profile,29483501@email.com,,,ACCOUNTANT,Master's,9.375,"Go, AI, Project Management, Marketing, Finance, Accounting, Consulting, Teamwork, API",12,data\CONSTRUCTION\29483501.pdf,2025-09-07 23:57:32,,,,,
CAND_F9815BEA,29574501,"Summary
Accounting Professional",29574501@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, AI, Sales, Finance, Accounting, Operations, Research, Communication",120,data\CONSTRUCTION\29574501.pdf,2025-09-07 23:57:33,,,,,
CAND_36DB3D80,29878348,"Summary
Hardworking",29878348@email.com,,,BPO,Bachelor's,7.5,"AI, Operations, API",0,data\CONSTRUCTION\29878348.pdf,2025-09-07 23:57:33,,,,,
CAND_76407F49,29894080,"Professional Summary
Senior Construction Manager",29894080@email.com,,,CONSTRUCTION,Bachelor's,7.5,"Go, Spring, AI, Project Management, REST",12,data\CONSTRUCTION\29894080.pdf,2025-09-07 23:57:36,,,,,
CAND_E29A80D1,30311725,"Professional Summary
Ambitious Construction Executive",30311725@email.com,,,ACCOUNTANT,Master's,2.0,"Go, AI, Project Management, Leadership, Marketing, Finance, Accounting, Operations, Communication, API, SEO",12,data\CONSTRUCTION\30311725.pdf,2025-09-07 23:57:37,,,,,
CAND_EAEB7CB8,30397268,"Professional Summary
Highly",30397268@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, Spring, AWS, Git, AI, Project Management, Marketing, Sales, Finance, Accounting, Operations, Communication, Teamwork, API, REST, Social Media",12,data\CONSTRUCTION\30397268.pdf,2025-09-07 23:57:42,,,,,
CAND_1F32490B,31850269,"Summary
Maurice Madison",31850269@email.com,,,BPO,Master's,7.5,"Go, AI, Leadership, Marketing, Operations, Research, Communication, REST",0,data\CONSTRUCTION\31850269.pdf,2025-09-07 23:57:44,,,,,
CAND_B821009D,32025286,"Professional Summary
Motivated Construction Manager",32025286@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Git, AI, Accounting, Operations, Communication, SEO",12,data\CONSTRUCTION\32025286.pdf,2025-09-07 23:57:48,,,,,
CAND_D542ED98,32265203,"Professional Summary
Detail",32265203@email.com,,,CONSTRUCTION,Bachelor's,7.5,"Go, AI, Leadership, Sales, Communication, REST",6,data\CONSTRUCTION\32265203.pdf,2025-09-07 23:57:51,,,,,
CAND_A5BD6D3B,32773331,Summary,32773331@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, AI, Leadership, Finance, Accounting, Communication, Networking",120,data\CONSTRUCTION\32773331.pdf,2025-09-07 23:57:54,,,,,
CAND_770C8AA1,32799518,"Professional Summary
Skilled Worker",32799518@email.com,,,BPO,Bachelor's,7.5,"Go, AWS, AI, Sales, Operations, Communication, REST",12,data\CONSTRUCTION\32799518.pdf,2025-09-07 23:58:01,,,,,
CAND_1CCB15B1,33023370,"Experience
Owner",33023370@email.com,,,PUBLIC-RELATIONS,Master's,7.5,"Go, AI, Finance, Operations, API, REST",96,data\CONSTRUCTION\33023370.pdf,2025-09-07 23:58:04,,,,,
CAND_AB199B84,33141415,Objective,33141415@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Java, JavaScript, C#, PHP, Go, HTML, CSS, SQL, MySQL, AI, Project Management, Photoshop, Networking",6,data\CONSTRUCTION\33141415.pdf,2025-09-07 23:58:06,,,,,
CAND_7CAB1283,34544955,"Objective
My",34544955@email.com,,,PUBLIC-RELATIONS,Bachelor's,9.25,"Spring, AI, Accounting, Operations, Communication",0,data\CONSTRUCTION\34544955.pdf,2025-09-07 23:58:10,,,,,
